order_id,product_id,product_name,category,quantity,unit_price,discount_pct,discounted_price,cost_price,total_revenue,total_cost
6217,13,Clothing_Item_13,Clothing,3,105.61,16.31,88.38,47.35,265.15,142.05
6217,3,Electronics_Item_3,Electronics,3,122.85,16.31,102.81,73.46,308.43,220.38
6217,147,Clothing_Item_147,Clothing,2,160.94,16.31,134.69,54.4,269.37,108.8
6217,35,Home & Garden_Item_35,Home & Garden,1,279.92,16.31,234.26,131.15,234.26,131.15
6218,53,Electronics_Item_53,Electronics,2,481.44,16.62,401.44,280.19,802.89,560.38
6219,52,Electronics_Item_52,Electronics,2,78.73,33.96,52.0,59.54,103.99,119.08
6219,110,Sports_Item_110,Sports,1,99.06,33.96,65.42,39.67,65.42,39.67
6219,186,Sports_Item_186,Sports,2,307.55,33.96,203.12,127.47,406.24,254.94
6219,179,Electronics_Item_179,Electronics,1,403.39,33.96,266.42,307.31,266.42,307.31
6219,123,Electronics_Item_123,Electronics,2,161.71,33.96,106.8,119.55,213.6,239.1
6220,47,Books_Item_47,Books,2,17.16,38.58,10.54,6.96,21.08,13.92
6220,184,Electronics_Item_184,Electronics,1,176.22,38.58,108.23,99.92,108.23,99.92
6221,148,Electronics_Item_148,Electronics,2,265.53,12.03,233.59,148.38,467.19,296.76
6221,167,Sports_Item_167,Sports,2,154.37,12.03,135.8,102.63,271.61,205.26
6222,36,Sports_Item_36,Sports,3,65.43,17.1,54.24,36.99,162.73,110.97
6222,91,Sports_Item_91,Sports,3,107.98,17.1,89.52,50.41,268.56,151.23
6223,72,Electronics_Item_72,Electronics,2,327.5,12.52,286.51,213.08,573.02,426.16
6224,54,Clothing_Item_54,Clothing,2,30.84,5.43,29.17,11.68,58.33,23.36
6224,38,Home & Garden_Item_38,Home & Garden,2,52.46,5.43,49.61,26.51,99.22,53.02
6225,16,Electronics_Item_16,Electronics,1,613.42,5.79,577.93,459.88,577.93,459.88
6226,196,Clothing_Item_196,Clothing,2,48.12,8.26,44.15,15.84,88.29,31.68
6227,155,Clothing_Item_155,Clothing,1,107.81,6.55,100.75,42.12,100.75,42.12
6227,108,Home & Garden_Item_108,Home & Garden,1,114.0,6.55,106.54,69.88,106.54,69.88
6228,74,Clothing_Item_74,Clothing,1,67.88,3.61,65.43,30.63,65.43,30.63
6228,92,Clothing_Item_92,Clothing,3,35.36,3.61,34.08,13.83,102.25,41.49
6229,199,Sports_Item_199,Sports,2,150.73,31.96,102.55,79.34,205.1,158.68
6230,172,Books_Item_172,Books,2,163.98,11.24,145.56,67.22,291.11,134.44
6231,43,Sports_Item_43,Sports,1,338.01,17.43,279.1,136.82,279.1,136.82
6232,140,Sports_Item_140,Sports,3,188.76,3.71,181.76,82.65,545.29,247.95
6233,39,Sports_Item_39,Sports,1,75.19,2.87,73.03,31.83,73.03,31.83
6234,68,Clothing_Item_68,Clothing,3,103.99,5.0,98.79,36.82,296.36,110.46
6234,24,Books_Item_24,Books,2,100.05,5.0,95.04,42.53,190.09,85.06
6235,56,Electronics_Item_56,Electronics,3,487.12,17.2,403.34,271.32,1210.01,813.96
6235,120,Home & Garden_Item_120,Home & Garden,3,129.15,17.2,106.94,59.18,320.81,177.54
6236,68,Clothing_Item_68,Clothing,2,103.99,8.35,95.31,36.82,190.62,73.64
6237,26,Clothing_Item_26,Clothing,2,90.05,8.81,82.12,30.43,164.24,60.86
6237,148,Electronics_Item_148,Electronics,3,265.53,8.81,242.14,148.38,726.42,445.14
6238,71,Clothing_Item_71,Clothing,1,139.32,9.71,125.79,59.22,125.79,59.22
6239,103,Books_Item_103,Books,3,238.08,6.18,223.37,120.43,670.11,361.29
6240,103,Books_Item_103,Books,2,238.08,15.78,200.5,120.43,401.0,240.86
6240,105,Electronics_Item_105,Electronics,1,677.83,15.78,570.84,478.77,570.84,478.77
6240,39,Sports_Item_39,Sports,3,75.19,15.78,63.32,31.83,189.97,95.49
6241,98,Sports_Item_98,Sports,3,21.09,11.77,18.61,11.62,55.82,34.86
6242,8,Books_Item_8,Books,1,152.88,8.05,140.58,81.68,140.58,81.68
6243,87,Home & Garden_Item_87,Home & Garden,3,207.48,18.62,168.86,107.86,506.57,323.58
6243,83,Electronics_Item_83,Electronics,3,246.72,18.62,200.79,179.05,602.37,537.15
6244,70,Books_Item_70,Books,1,220.26,3.01,213.63,108.66,213.63,108.66
6244,151,Electronics_Item_151,Electronics,1,321.0,3.01,311.34,216.62,311.34,216.62
6244,180,Sports_Item_180,Sports,1,220.92,3.01,214.27,97.0,214.27,97.0
6245,13,Clothing_Item_13,Clothing,3,105.61,32.29,71.51,47.35,214.54,142.05
6246,50,Sports_Item_50,Sports,1,222.75,8.89,202.94,123.24,202.94,123.24
6247,62,Electronics_Item_62,Electronics,2,700.97,5.95,659.23,404.99,1318.47,809.98
6247,194,Electronics_Item_194,Electronics,2,475.74,5.95,447.41,283.1,894.83,566.2
6248,152,Home & Garden_Item_152,Home & Garden,3,184.22,28.38,131.94,77.8,395.82,233.4
6249,84,Electronics_Item_84,Electronics,3,446.38,7.66,412.17,321.88,1236.52,965.64
6250,90,Books_Item_90,Books,1,146.27,9.81,131.92,92.74,131.92,92.74
6250,27,Home & Garden_Item_27,Home & Garden,2,246.89,9.81,222.66,139.45,445.33,278.9
6250,162,Clothing_Item_162,Clothing,2,68.66,9.81,61.92,25.6,123.85,51.2
6251,196,Clothing_Item_196,Clothing,2,48.12,39.16,29.28,15.84,58.56,31.68
6252,174,Clothing_Item_174,Clothing,2,54.34,6.86,50.61,16.97,101.23,33.94
6252,14,Sports_Item_14,Sports,1,148.65,6.86,138.46,84.82,138.46,84.82
6253,72,Electronics_Item_72,Electronics,1,327.5,17.15,271.33,213.08,271.33,213.08
6254,59,Books_Item_59,Books,2,90.04,18.69,73.21,53.55,146.42,107.1
6254,195,Home & Garden_Item_195,Home & Garden,1,37.16,18.69,30.21,21.64,30.21,21.64
6254,162,Clothing_Item_162,Clothing,3,68.66,18.69,55.83,25.6,167.48,76.8
6254,137,Clothing_Item_137,Clothing,3,135.88,18.69,110.48,56.88,331.45,170.64
6255,25,Home & Garden_Item_25,Home & Garden,2,142.15,1.45,140.09,85.06,280.19,170.12
6256,138,Electronics_Item_138,Electronics,1,685.55,8.25,629.0,452.73,629.0,452.73
6256,49,Electronics_Item_49,Electronics,2,217.24,8.25,199.32,141.04,398.64,282.08
6257,195,Home & Garden_Item_195,Home & Garden,2,37.16,4.1,35.64,21.64,71.27,43.28
6258,9,Clothing_Item_9,Clothing,2,108.47,15.26,91.92,50.9,183.83,101.8
6258,63,Clothing_Item_63,Clothing,3,83.83,15.26,71.04,32.42,213.11,97.26
6258,61,Home & Garden_Item_61,Home & Garden,2,298.0,15.26,252.52,137.85,505.04,275.7
6259,90,Books_Item_90,Books,1,146.27,10.69,130.63,92.74,130.63,92.74
6259,2,Sports_Item_2,Sports,2,97.75,10.69,87.3,40.81,174.6,81.62
6260,123,Electronics_Item_123,Electronics,2,161.71,5.35,153.06,119.55,306.12,239.1
6260,44,Books_Item_44,Books,3,56.05,5.35,53.05,24.91,159.16,74.73
6261,14,Sports_Item_14,Sports,2,148.65,7.0,138.25,84.82,276.49,169.64
6261,135,Clothing_Item_135,Clothing,3,33.35,7.0,31.02,15.85,93.05,47.55
6261,90,Books_Item_90,Books,2,146.27,7.0,136.03,92.74,272.06,185.48
6261,77,Electronics_Item_77,Electronics,2,549.37,7.0,510.92,363.26,1021.83,726.52
6261,26,Clothing_Item_26,Clothing,1,90.05,7.0,83.75,30.43,83.75,30.43
6262,88,Electronics_Item_88,Electronics,2,509.27,26.58,373.9,284.68,747.79,569.36
6262,167,Sports_Item_167,Sports,2,154.37,26.58,113.34,102.63,226.67,205.26
6262,158,Electronics_Item_158,Electronics,2,847.93,26.58,622.54,497.91,1245.07,995.82
6262,166,Home & Garden_Item_166,Home & Garden,2,94.56,26.58,69.42,43.8,138.85,87.6
6263,103,Books_Item_103,Books,1,238.08,11.65,210.33,120.43,210.33,120.43
6264,192,Books_Item_192,Books,1,138.46,1.47,136.42,92.0,136.42,92.0
6264,2,Sports_Item_2,Sports,1,97.75,1.47,96.31,40.81,96.31,40.81
6264,76,Clothing_Item_76,Clothing,2,55.41,1.47,54.59,18.21,109.19,36.42
6265,1,Electronics_Item_1,Electronics,3,246.52,15.06,209.41,171.16,628.22,513.48
6266,62,Electronics_Item_62,Electronics,2,700.97,9.35,635.43,404.99,1270.86,809.98
6266,24,Books_Item_24,Books,2,100.05,9.35,90.7,42.53,181.39,85.06
6266,99,Electronics_Item_99,Electronics,2,823.25,9.35,746.28,491.24,1492.55,982.48
6267,46,Electronics_Item_46,Electronics,3,184.48,12.71,161.03,109.48,483.08,328.44
6267,52,Electronics_Item_52,Electronics,3,78.73,12.71,68.72,59.54,206.16,178.62
6267,165,Sports_Item_165,Sports,1,11.44,12.71,9.99,6.1,9.99,6.1
6267,21,Sports_Item_21,Sports,2,163.62,12.71,142.82,86.56,285.63,173.12
6268,128,Clothing_Item_128,Clothing,3,79.9,16.76,66.51,38.11,199.52,114.33
6268,35,Home & Garden_Item_35,Home & Garden,3,279.92,16.76,233.0,131.15,698.99,393.45
6269,51,Clothing_Item_51,Clothing,1,42.26,17.99,34.66,13.91,34.66,13.91
6270,148,Electronics_Item_148,Electronics,3,265.53,14.54,226.93,148.38,680.8,445.14
6271,133,Sports_Item_133,Sports,2,251.69,18.72,204.57,146.89,409.14,293.78
6271,37,Sports_Item_37,Sports,1,47.74,18.72,38.8,27.57,38.8,27.57
6272,40,Sports_Item_40,Sports,3,238.26,18.18,194.93,141.79,584.8,425.37
6273,41,Home & Garden_Item_41,Home & Garden,1,48.02,16.96,39.87,28.62,39.87,28.62
6274,166,Home & Garden_Item_166,Home & Garden,3,94.56,29.68,66.49,43.8,199.48,131.4
6275,172,Books_Item_172,Books,2,163.98,13.82,141.32,67.22,282.64,134.44
6276,150,Clothing_Item_150,Clothing,2,265.08,35.4,171.24,76.67,342.48,153.34
6276,147,Clothing_Item_147,Clothing,3,160.94,35.4,103.97,54.4,311.9,163.2
6277,32,Home & Garden_Item_32,Home & Garden,1,90.71,16.37,75.86,36.8,75.86,36.8
6277,180,Sports_Item_180,Sports,1,220.92,16.37,184.76,97.0,184.76,97.0
6278,52,Electronics_Item_52,Electronics,2,78.73,6.32,73.75,59.54,147.5,119.08
6278,22,Clothing_Item_22,Clothing,2,51.26,6.32,48.02,22.88,96.04,45.76
6278,62,Electronics_Item_62,Electronics,3,700.97,6.32,656.64,404.99,1969.91,1214.97
6279,3,Electronics_Item_3,Electronics,2,122.85,16.29,102.84,73.46,205.68,146.92
6279,109,Books_Item_109,Books,3,249.3,16.29,208.69,129.11,626.08,387.33
6280,45,Electronics_Item_45,Electronics,2,288.34,3.89,277.13,220.04,554.25,440.08
6280,118,Home & Garden_Item_118,Home & Garden,1,246.28,3.89,236.7,129.56,236.7,129.56
6280,83,Electronics_Item_83,Electronics,1,246.72,3.89,237.13,179.05,237.13,179.05
6280,168,Electronics_Item_168,Electronics,2,78.46,3.89,75.41,56.99,150.82,113.98
6281,38,Home & Garden_Item_38,Home & Garden,2,52.46,8.47,48.02,26.51,96.03,53.02
6281,77,Electronics_Item_77,Electronics,1,549.37,8.47,502.83,363.26,502.83,363.26
6282,5,Home & Garden_Item_5,Home & Garden,2,265.57,25.21,198.62,142.51,397.25,285.02
6283,60,Home & Garden_Item_60,Home & Garden,1,170.82,14.52,146.01,95.59,146.01,95.59
6283,76,Clothing_Item_76,Clothing,2,55.41,14.52,47.36,18.21,94.73,36.42
6283,104,Electronics_Item_104,Electronics,2,248.4,14.52,212.33,180.55,424.65,361.1
6284,12,Books_Item_12,Books,1,170.7,19.44,137.51,94.76,137.51,94.76
6284,171,Clothing_Item_171,Clothing,3,137.63,19.44,110.87,53.14,332.61,159.42
6284,181,Clothing_Item_181,Clothing,2,86.29,19.44,69.51,30.78,139.03,61.56
6284,124,Books_Item_124,Books,1,98.93,19.44,79.7,62.9,79.7,62.9
6285,71,Clothing_Item_71,Clothing,2,139.32,8.24,127.84,59.22,255.68,118.44
6285,21,Sports_Item_21,Sports,1,163.62,8.24,150.13,86.56,150.13,86.56
6286,138,Electronics_Item_138,Electronics,2,685.55,5.36,648.79,452.73,1297.59,905.46
6286,90,Books_Item_90,Books,2,146.27,5.36,138.43,92.74,276.86,185.48
6287,2,Sports_Item_2,Sports,1,97.75,16.57,81.55,40.81,81.55,40.81
6288,6,Electronics_Item_6,Electronics,3,576.2,11.1,512.26,351.03,1536.78,1053.09
6289,15,Books_Item_15,Books,1,350.6,15.32,296.9,146.39,296.9,146.39
6289,61,Home & Garden_Item_61,Home & Garden,1,298.0,15.32,252.36,137.85,252.36,137.85
6289,181,Clothing_Item_181,Clothing,2,86.29,15.32,73.07,30.78,146.15,61.56
6289,186,Sports_Item_186,Sports,2,307.55,15.32,260.44,127.47,520.89,254.94
6289,175,Books_Item_175,Books,1,278.17,15.32,235.56,118.72,235.56,118.72
6290,75,Sports_Item_75,Sports,1,93.49,16.76,77.82,40.16,77.82,40.16
6290,62,Electronics_Item_62,Electronics,3,700.97,16.76,583.49,404.99,1750.46,1214.97
6291,185,Clothing_Item_185,Clothing,3,99.5,13.07,86.49,29.77,259.48,89.31
6292,155,Clothing_Item_155,Clothing,1,107.81,16.57,89.94,42.12,89.94,42.12
6292,130,Home & Garden_Item_130,Home & Garden,1,145.02,16.57,120.98,70.91,120.98,70.91
6293,139,Home & Garden_Item_139,Home & Garden,3,53.37,14.36,45.7,28.86,137.11,86.58
6293,104,Electronics_Item_104,Electronics,3,248.4,14.36,212.72,180.55,638.16,541.65
6294,46,Electronics_Item_46,Electronics,1,184.48,15.17,156.5,109.48,156.5,109.48
6294,197,Home & Garden_Item_197,Home & Garden,2,183.57,15.17,155.73,74.83,311.45,149.66
6294,156,Clothing_Item_156,Clothing,1,123.46,15.17,104.73,47.99,104.73,47.99
6294,29,Home & Garden_Item_29,Home & Garden,2,239.16,15.17,202.89,96.74,405.77,193.48
6295,16,Electronics_Item_16,Electronics,1,613.42,14.07,527.13,459.88,527.13,459.88
6296,40,Sports_Item_40,Sports,3,238.26,14.69,203.27,141.79,609.81,425.37
6297,10,Books_Item_10,Books,3,46.85,15.82,39.44,22.45,118.31,67.35
6298,7,Clothing_Item_7,Clothing,3,103.27,8.0,95.01,33.18,285.04,99.54
6298,32,Home & Garden_Item_32,Home & Garden,3,90.71,8.0,83.46,36.8,250.37,110.4
6299,131,Clothing_Item_131,Clothing,2,135.96,13.41,117.73,54.82,235.47,109.64
6300,65,Home & Garden_Item_65,Home & Garden,1,47.36,12.13,41.62,25.98,41.62,25.98
6300,64,Sports_Item_64,Sports,2,198.62,12.13,174.53,123.12,349.06,246.24
6300,159,Electronics_Item_159,Electronics,1,492.82,12.13,433.04,327.32,433.04,327.32
6301,167,Sports_Item_167,Sports,2,154.37,11.25,137.01,102.63,274.01,205.26
6301,134,Electronics_Item_134,Electronics,1,785.93,11.25,697.53,478.69,697.53,478.69
6302,173,Clothing_Item_173,Clothing,2,94.67,18.18,77.46,38.22,154.92,76.44
6303,75,Sports_Item_75,Sports,1,93.49,19.43,75.33,40.16,75.33,40.16
6303,78,Electronics_Item_78,Electronics,1,465.55,19.43,375.11,348.24,375.11,348.24
6303,184,Electronics_Item_184,Electronics,3,176.22,19.43,141.99,99.92,425.96,299.76
6304,117,Clothing_Item_117,Clothing,3,262.04,11.93,230.77,75.79,692.31,227.37
6305,107,Books_Item_107,Books,3,313.95,15.92,263.98,148.88,791.93,446.64
6306,134,Electronics_Item_134,Electronics,3,785.93,12.65,686.52,478.69,2059.55,1436.07
6307,102,Books_Item_102,Books,1,45.33,7.0,42.15,19.65,42.15,19.65
6308,22,Clothing_Item_22,Clothing,2,51.26,37.25,32.17,22.88,64.33,45.76
6308,142,Electronics_Item_142,Electronics,2,528.27,37.25,331.49,302.41,662.97,604.82
6308,185,Clothing_Item_185,Clothing,3,99.5,37.25,62.44,29.77,187.31,89.31
6309,83,Electronics_Item_83,Electronics,2,246.72,19.86,197.72,179.05,395.45,358.1
6310,11,Clothing_Item_11,Clothing,2,62.73,10.2,56.33,23.5,112.66,47.0
6310,1,Electronics_Item_1,Electronics,1,246.52,10.2,221.36,171.16,221.36,171.16
6310,49,Electronics_Item_49,Electronics,3,217.24,10.2,195.07,141.04,585.21,423.12
6311,69,Sports_Item_69,Sports,2,190.84,27.86,137.66,82.21,275.33,164.42
6311,198,Books_Item_198,Books,3,195.78,27.86,141.23,99.53,423.68,298.59
6311,30,Books_Item_30,Books,2,70.71,27.86,51.01,43.29,102.01,86.58
6312,109,Books_Item_109,Books,3,249.3,10.21,223.84,129.11,671.53,387.33
6313,92,Clothing_Item_92,Clothing,1,35.36,42.85,20.21,13.83,20.21,13.83
6314,45,Electronics_Item_45,Electronics,3,288.34,16.87,239.69,220.04,719.07,660.12
6314,35,Home & Garden_Item_35,Home & Garden,2,279.92,16.87,232.69,131.15,465.38,262.3
6314,142,Electronics_Item_142,Electronics,2,528.27,16.87,439.14,302.41,878.27,604.82
6315,159,Electronics_Item_159,Electronics,1,492.82,11.3,437.11,327.32,437.11,327.32
6315,129,Books_Item_129,Books,3,166.3,11.3,147.5,75.51,442.5,226.53
6315,131,Clothing_Item_131,Clothing,1,135.96,11.3,120.59,54.82,120.59,54.82
6315,7,Clothing_Item_7,Clothing,3,103.27,11.3,91.6,33.18,274.79,99.54
6315,179,Electronics_Item_179,Electronics,1,403.39,11.3,357.79,307.31,357.79,307.31
6316,89,Clothing_Item_89,Clothing,3,79.25,13.4,68.63,38.03,205.9,114.09
6316,166,Home & Garden_Item_166,Home & Garden,2,94.56,13.4,81.89,43.8,163.78,87.6
6317,139,Home & Garden_Item_139,Home & Garden,1,53.37,9.92,48.08,28.86,48.08,28.86
6318,64,Sports_Item_64,Sports,1,198.62,10.39,177.98,123.12,177.98,123.12
6318,160,Books_Item_160,Books,3,223.08,10.39,199.9,139.45,599.7,418.35
6318,188,Electronics_Item_188,Electronics,3,218.39,10.39,195.7,144.63,587.09,433.89
6319,29,Home & Garden_Item_29,Home & Garden,1,239.16,7.07,222.25,96.74,222.25,96.74
6320,186,Sports_Item_186,Sports,3,307.55,16.2,257.73,127.47,773.19,382.41
6320,120,Home & Garden_Item_120,Home & Garden,2,129.15,16.2,108.23,59.18,216.46,118.36
6320,132,Books_Item_132,Books,2,183.21,16.2,153.53,117.26,307.06,234.52
6321,193,Home & Garden_Item_193,Home & Garden,1,235.91,13.68,203.64,139.35,203.64,139.35
6321,90,Books_Item_90,Books,3,146.27,13.68,126.26,92.74,378.78,278.22
6322,158,Electronics_Item_158,Electronics,1,847.93,10.05,762.69,497.91,762.69,497.91
6322,81,Clothing_Item_81,Clothing,1,94.78,10.05,85.25,42.88,85.25,42.88
6323,135,Clothing_Item_135,Clothing,2,33.35,7.53,30.84,15.85,61.68,31.7
6323,172,Books_Item_172,Books,2,163.98,7.53,151.63,67.22,303.27,134.44
6324,59,Books_Item_59,Books,1,90.04,17.27,74.49,53.55,74.49,53.55
6324,150,Clothing_Item_150,Clothing,3,265.08,17.27,219.3,76.67,657.9,230.01
6324,197,Home & Garden_Item_197,Home & Garden,1,183.57,17.27,151.87,74.83,151.87,74.83
6324,27,Home & Garden_Item_27,Home & Garden,2,246.89,17.27,204.25,139.45,408.5,278.9
6325,189,Sports_Item_189,Sports,1,205.34,18.33,167.7,122.24,167.7,122.24
6325,90,Books_Item_90,Books,3,146.27,18.33,119.46,92.74,358.38,278.22
6326,9,Clothing_Item_9,Clothing,2,108.47,15.14,92.05,50.9,184.1,101.8
6327,104,Electronics_Item_104,Electronics,2,248.4,9.74,224.21,180.55,448.42,361.1
6328,11,Clothing_Item_11,Clothing,2,62.73,9.27,56.91,23.5,113.83,47.0
6328,182,Sports_Item_182,Sports,1,252.0,9.27,228.63,116.71,228.63,116.71
6329,77,Electronics_Item_77,Electronics,3,549.37,33.6,364.76,363.26,1094.27,1089.78
6329,39,Sports_Item_39,Sports,3,75.19,33.6,49.92,31.83,149.77,95.49
6329,67,Sports_Item_67,Sports,2,197.11,33.6,130.87,92.25,261.74,184.5
6329,52,Electronics_Item_52,Electronics,2,78.73,33.6,52.27,59.54,104.55,119.08
6330,90,Books_Item_90,Books,2,146.27,27.18,106.52,92.74,213.03,185.48
6331,5,Home & Garden_Item_5,Home & Garden,3,265.57,18.8,215.64,142.51,646.93,427.53
6332,62,Electronics_Item_62,Electronics,3,700.97,17.74,576.62,404.99,1729.86,1214.97
6332,200,Clothing_Item_200,Clothing,1,77.97,17.74,64.14,23.85,64.14,23.85
6332,188,Electronics_Item_188,Electronics,2,218.39,17.74,179.65,144.63,359.3,289.26
6333,75,Sports_Item_75,Sports,3,93.49,10.71,83.47,40.16,250.42,120.48
6333,29,Home & Garden_Item_29,Home & Garden,3,239.16,10.71,213.54,96.74,640.62,290.22
6333,26,Clothing_Item_26,Clothing,2,90.05,10.71,80.4,30.43,160.81,60.86
6333,128,Clothing_Item_128,Clothing,1,79.9,10.71,71.34,38.11,71.34,38.11
6334,141,Sports_Item_141,Sports,3,123.75,39.39,75.01,56.43,225.02,169.29
6335,86,Books_Item_86,Books,1,190.14,19.17,153.69,108.15,153.69,108.15
6336,117,Clothing_Item_117,Clothing,2,262.04,6.25,245.66,75.79,491.33,151.58
6337,176,Home & Garden_Item_176,Home & Garden,2,209.73,12.13,184.29,126.41,368.59,252.82
6337,89,Clothing_Item_89,Clothing,3,79.25,12.13,69.64,38.03,208.91,114.09
6338,55,Home & Garden_Item_55,Home & Garden,2,89.81,9.0,81.73,37.75,163.46,75.5
6338,85,Sports_Item_85,Sports,2,274.1,9.0,249.44,125.74,498.88,251.48
6339,40,Sports_Item_40,Sports,2,238.26,38.36,146.87,141.79,293.74,283.58
6339,69,Sports_Item_69,Sports,1,190.84,38.36,117.64,82.21,117.64,82.21
6339,187,Electronics_Item_187,Electronics,2,355.23,38.36,218.98,270.97,437.95,541.94
6339,20,Books_Item_20,Books,2,242.95,38.36,149.76,145.87,299.52,291.74
6340,192,Books_Item_192,Books,2,138.46,19.21,111.86,92.0,223.72,184.0
6340,15,Books_Item_15,Books,1,350.6,19.21,283.25,146.39,283.25,146.39
6340,176,Home & Garden_Item_176,Home & Garden,3,209.73,19.21,169.44,126.41,508.32,379.23
6341,11,Clothing_Item_11,Clothing,2,62.73,15.76,52.85,23.5,105.69,47.0
6341,164,Sports_Item_164,Sports,3,150.54,15.76,126.82,64.88,380.46,194.64
6342,20,Books_Item_20,Books,2,242.95,19.84,194.76,145.87,389.52,291.74
6342,140,Sports_Item_140,Sports,2,188.76,19.84,151.32,82.65,302.64,165.3
6342,180,Sports_Item_180,Sports,1,220.92,19.84,177.1,97.0,177.1,97.0
6342,109,Books_Item_109,Books,3,249.3,19.84,199.85,129.11,599.55,387.33
6343,111,Clothing_Item_111,Clothing,1,173.47,16.65,144.58,49.68,144.58,49.68
6343,133,Sports_Item_133,Sports,3,251.69,16.65,209.78,146.89,629.34,440.67
6344,16,Electronics_Item_16,Electronics,2,613.42,15.42,518.86,459.88,1037.72,919.76
6344,147,Clothing_Item_147,Clothing,2,160.94,15.42,136.13,54.4,272.26,108.8
6344,62,Electronics_Item_62,Electronics,1,700.97,15.42,592.91,404.99,592.91,404.99
6344,131,Clothing_Item_131,Clothing,3,135.96,15.42,115.0,54.82,345.0,164.46
6345,10,Books_Item_10,Books,3,46.85,13.71,40.42,22.45,121.27,67.35
6345,31,Home & Garden_Item_31,Home & Garden,3,81.09,13.71,69.97,52.07,209.91,156.21
6346,187,Electronics_Item_187,Electronics,1,355.23,6.7,331.42,270.97,331.42,270.97
6347,167,Sports_Item_167,Sports,3,154.37,0.58,153.47,102.63,460.4,307.89
6348,126,Books_Item_126,Books,2,266.27,11.5,235.65,135.52,471.3,271.04
6348,18,Clothing_Item_18,Clothing,1,103.96,11.5,92.01,30.28,92.01,30.28
6348,59,Books_Item_59,Books,2,90.04,11.5,79.69,53.55,159.37,107.1
6348,110,Sports_Item_110,Sports,3,99.06,11.5,87.67,39.67,263.01,119.01
6348,106,Clothing_Item_106,Clothing,3,143.05,11.5,126.6,63.82,379.8,191.46
6349,133,Sports_Item_133,Sports,1,251.69,7.63,232.49,146.89,232.49,146.89
6350,130,Home & Garden_Item_130,Home & Garden,2,145.02,11.2,128.78,70.91,257.57,141.82
6351,198,Books_Item_198,Books,3,195.78,8.88,178.4,99.53,535.21,298.59
6351,96,Clothing_Item_96,Clothing,3,143.79,8.88,131.03,48.62,393.08,145.86
6352,155,Clothing_Item_155,Clothing,3,107.81,19.87,86.39,42.12,259.17,126.36
6352,5,Home & Garden_Item_5,Home & Garden,2,265.57,19.87,212.81,142.51,425.61,285.02
6353,51,Clothing_Item_51,Clothing,1,42.26,0.73,41.95,13.91,41.95,13.91
6353,2,Sports_Item_2,Sports,3,97.75,0.73,97.04,40.81,291.11,122.43
6353,86,Books_Item_86,Books,3,190.14,0.73,188.75,108.15,566.26,324.45
6353,163,Clothing_Item_163,Clothing,3,239.62,0.73,237.87,69.94,713.62,209.82
6354,2,Sports_Item_2,Sports,1,97.75,6.18,91.71,40.81,91.71,40.81
6355,200,Clothing_Item_200,Clothing,3,77.97,32.87,52.34,23.85,157.03,71.55
6355,25,Home & Garden_Item_25,Home & Garden,2,142.15,32.87,95.43,85.06,190.86,170.12
6355,132,Books_Item_132,Books,1,183.21,32.87,123.0,117.26,123.0,117.26
6355,64,Sports_Item_64,Sports,1,198.62,32.87,133.34,123.12,133.34,123.12
6356,179,Electronics_Item_179,Electronics,2,403.39,15.42,341.17,307.31,682.34,614.62
6356,161,Books_Item_161,Books,3,264.14,15.42,223.4,121.85,670.2,365.55
6357,49,Electronics_Item_49,Electronics,2,217.24,17.99,178.17,141.04,356.34,282.08
6358,178,Books_Item_178,Books,3,57.6,6.24,54.01,27.19,162.02,81.57
6358,55,Home & Garden_Item_55,Home & Garden,1,89.81,6.24,84.21,37.75,84.21,37.75
6359,165,Sports_Item_165,Sports,3,11.44,8.16,10.51,6.1,31.52,18.3
6360,126,Books_Item_126,Books,2,266.27,4.67,253.83,135.52,507.66,271.04
6361,135,Clothing_Item_135,Clothing,1,33.35,11.27,29.59,15.85,29.59,15.85
6361,37,Sports_Item_37,Sports,3,47.74,11.27,42.36,27.57,127.08,82.71
6362,60,Home & Garden_Item_60,Home & Garden,1,170.82,6.81,159.18,95.59,159.18,95.59
6363,47,Books_Item_47,Books,2,17.16,7.2,15.92,6.96,31.85,13.92
6364,145,Sports_Item_145,Sports,3,210.29,17.1,174.33,130.32,523.0,390.96
6364,181,Clothing_Item_181,Clothing,3,86.29,17.1,71.54,30.78,214.61,92.34
6365,114,Home & Garden_Item_114,Home & Garden,1,50.58,6.7,47.19,28.41,47.19,28.41
6365,62,Electronics_Item_62,Electronics,1,700.97,6.7,654.0,404.99,654.0,404.99
6365,173,Clothing_Item_173,Clothing,2,94.67,6.7,88.33,38.22,176.65,76.44
6366,191,Electronics_Item_191,Electronics,1,878.96,16.42,734.62,489.16,734.62,489.16
6366,61,Home & Garden_Item_61,Home & Garden,3,298.0,16.42,249.06,137.85,747.19,413.55
6366,132,Books_Item_132,Books,2,183.21,16.42,153.12,117.26,306.25,234.52
6366,60,Home & Garden_Item_60,Home & Garden,1,170.82,16.42,142.77,95.59,142.77,95.59
6366,163,Clothing_Item_163,Clothing,3,239.62,16.42,200.27,69.94,600.81,209.82
6367,19,Clothing_Item_19,Clothing,3,160.58,8.74,146.55,61.85,439.66,185.55
6367,171,Clothing_Item_171,Clothing,3,137.63,8.74,125.61,53.14,376.82,159.42
6367,139,Home & Garden_Item_139,Home & Garden,2,53.37,8.74,48.71,28.86,97.42,57.72
