order_id,customer_id,segment,channel,order_date,subtotal,discount_amount,shipping_cost,shipping_revenue,total_revenue,total_cost,coupon_used,profit
6289,1900,Low Value,Email,2023-01-02,1451.85,262.61,40.09,0.0,1451.85,759.55,True,692.3
6290,2714,Medium Value,Paid Ads,2023-02-28,1828.28,368.11,36.25,0.0,1828.28,1291.38,False,536.9
6291,645,Low Value,Email,2024-04-17,259.48,39.03,6.04,0.0,259.48,95.35,True,164.13
6292,1999,Medium Value,Paid Ads,2023-12-08,210.92,41.91,17.61,0.0,210.92,130.64,False,80.29
6293,1396,Low Value,Paid Ads,2023-07-23,775.28,130.05,33.43,0.0,775.28,661.66,False,113.62
6294,1222,Medium Value,Organic,2024-04-03,978.46,174.93,33.95,0.0,978.46,534.56,True,443.9
6295,2668,Medium Value,Affiliate,2023-06-18,527.13,86.29,5.0,0.0,527.13,464.88,False,62.25
6296,346,Low Value,Affiliate,2024-09-21,609.81,104.97,13.17,0.0,609.81,438.54,True,171.28
6297,2824,Low Value,Affiliate,2024-01-11,118.31,22.23,33.11,0.0,118.31,100.46,True,17.85
6298,9,Low Value,Paid Ads,2023-04-08,535.41,46.53,23.06,0.0,535.41,233.0,False,302.41
6299,1699,Medium Value,Email,2023-12-14,235.47,36.46,5.0,0.0,235.47,114.64,True,120.83
6300,703,Medium Value,Email,2023-10-04,823.71,113.7,18.41,0.0,823.71,617.95,True,205.77
6301,932,Medium Value,Email,2024-11-24,971.55,123.12,25.58,0.0,971.55,709.53,True,262.02
6302,2304,Low Value,Email,2023-01-28,154.92,34.42,6.9,0.0,154.92,83.34,True,71.58
6303,2310,Medium Value,Email,2023-01-11,876.4,211.29,18.19,0.0,876.4,706.35,True,170.05
6304,2038,Medium Value,Paid Ads,2023-08-03,692.31,93.81,19.69,0.0,692.31,247.06,True,445.25
6305,2626,Low Value,Paid Ads,2024-04-28,791.93,149.91,18.83,0.0,791.93,465.47,False,326.46
6306,1091,Low Value,Paid Ads,2024-05-09,2059.55,298.23,11.99,0.0,2059.55,1448.06,False,611.49
6307,1304,Low Value,Organic,2023-04-19,42.15,3.18,5.0,7.99,50.14,24.65,False,25.49
6308,1731,Bargain Hunter,Social,2024-08-20,914.61,542.92,16.16,0.0,914.61,756.05,True,158.56
6309,1900,Low Value,Email,2024-11-05,395.45,98.0,23.57,0.0,395.45,381.67,False,13.78
6310,148,Medium Value,Email,2024-04-14,919.23,104.47,29.03,0.0,919.23,670.31,False,248.93
6311,1540,Bargain Hunter,Email,2023-07-12,801.03,309.41,63.45,0.0,801.03,613.04,True,187.98
6312,2780,Medium Value,Paid Ads,2024-02-01,671.53,76.38,35.37,0.0,671.53,422.7,True,248.83
6313,539,Bargain Hunter,Social,2024-03-05,20.21,15.15,5.0,7.99,28.2,18.83,True,9.37
6314,414,Medium Value,Paid Ads,2023-12-30,2062.71,418.67,50.8,0.0,2062.71,1578.04,False,484.68
6315,2465,Low Value,Email,2023-04-27,1632.77,208.09,47.42,0.0,1632.77,1062.94,False,569.83
6316,200,Low Value,Paid Ads,2024-11-20,369.68,57.2,25.93,0.0,369.68,227.62,True,142.07
6317,1775,Medium Value,Organic,2023-07-26,48.08,5.29,5.0,7.99,56.07,33.86,False,22.21
6318,834,Low Value,Email,2023-11-15,1364.77,158.25,55.8,0.0,1364.77,1031.16,False,333.62
6319,2095,Low Value,Social,2024-01-08,222.25,16.91,5.0,0.0,222.25,101.74,False,120.51
6320,2666,Medium Value,Affiliate,2023-03-31,1296.71,250.66,39.66,0.0,1296.71,774.95,False,521.75
6321,1669,Low Value,Email,2023-02-15,582.42,92.3,27.97,0.0,582.42,445.54,False,136.88
6322,1544,Medium Value,Affiliate,2023-03-29,847.94,94.77,10.96,0.0,847.94,551.75,False,296.19
6323,1923,Low Value,Social,2023-02-27,364.95,29.72,23.3,0.0,364.95,189.44,True,175.5
6324,203,Medium Value,Organic,2023-06-14,1292.76,269.87,52.87,0.0,1292.76,690.16,False,602.59
6325,2064,Medium Value,Email,2023-12-25,526.08,118.07,26.96,0.0,526.08,427.42,False,98.66
6326,567,Medium Value,Social,2023-09-22,184.1,32.84,5.12,0.0,184.1,106.92,False,77.19
6327,414,Medium Value,Paid Ads,2023-03-12,448.42,48.38,11.79,0.0,448.42,372.89,False,75.52
6328,205,Low Value,Email,2023-11-09,342.46,35.01,5.0,0.0,342.46,168.71,True,173.75
6329,2548,Bargain Hunter,Organic,2023-05-26,1610.33,815.04,30.26,0.0,1610.33,1519.11,True,91.23
6330,1226,Bargain Hunter,Email,2023-03-08,213.03,79.5,17.44,0.0,213.03,202.92,True,10.11
6331,2916,Low Value,Paid Ads,2024-02-23,646.93,149.79,10.21,0.0,646.93,437.74,False,209.18
6332,1904,Medium Value,Organic,2024-05-20,2153.29,464.36,70.69,0.0,2153.29,1598.77,True,554.52
6333,2940,Medium Value,Social,2024-09-29,1123.19,134.78,41.59,0.0,1123.19,551.26,True,571.93
6334,1756,Bargain Hunter,Paid Ads,2024-07-08,225.02,146.22,15.57,0.0,225.02,184.86,True,40.17
6335,1677,Medium Value,Organic,2023-05-18,153.69,36.45,9.37,0.0,153.69,117.52,False,36.17
6336,2988,High Value,Paid Ads,2024-03-13,491.33,32.76,14.43,0.0,491.33,166.01,False,325.32
6337,1352,Medium Value,Paid Ads,2023-04-19,577.5,79.71,24.46,0.0,577.5,391.37,False,186.13
6338,1466,Medium Value,Email,2024-07-02,662.34,65.48,34.11,0.0,662.34,361.09,False,301.25
6339,1011,Bargain Hunter,Organic,2023-01-24,1148.86,714.86,33.88,0.0,1148.86,1233.35,True,-84.49
6340,709,Medium Value,Email,2023-12-22,1015.3,241.42,33.97,0.0,1015.3,743.59,False,271.71
6341,140,Low Value,Paid Ads,2024-03-10,486.15,90.92,28.18,0.0,486.15,269.82,False,216.33
6342,1612,Medium Value,Social,2023-05-09,1468.8,363.43,81.5,0.0,1468.8,1022.87,False,445.93
6343,251,Low Value,Organic,2024-10-08,773.92,154.62,10.25,0.0,773.92,500.6,True,273.32
6344,1094,Low Value,Organic,2024-11-27,2247.9,409.68,41.45,0.0,2247.9,1639.46,True,608.44
6345,2476,Medium Value,Organic,2023-02-09,331.18,52.65,65.23,0.0,331.18,288.79,True,42.39
6346,1459,Medium Value,Organic,2023-12-19,331.42,23.81,5.0,0.0,331.42,275.97,False,55.45
6347,1780,High Value,Social,2023-10-14,460.4,2.7,32.63,0.0,460.4,340.52,True,119.88
6348,1900,Low Value,Email,2023-07-06,1365.48,177.41,75.85,0.0,1365.48,794.74,True,570.75
6349,319,Low Value,Organic,2023-08-08,232.49,19.2,5.73,0.0,232.49,152.62,False,79.88
6350,2492,Medium Value,Email,2024-08-01,257.57,32.48,24.66,0.0,257.57,166.48,False,91.09
6351,1650,High Value,Email,2023-05-10,928.29,90.42,32.64,0.0,928.29,477.09,True,451.2
6352,850,Medium Value,Paid Ads,2023-05-04,684.79,169.78,30.65,0.0,684.79,442.03,False,242.76
6353,679,High Value,Affiliate,2023-01-16,1612.94,11.86,52.59,0.0,1612.94,723.2,False,889.74
6354,2008,Low Value,Paid Ads,2023-10-27,91.71,6.04,5.0,0.0,91.71,45.81,False,45.9
6355,1654,Bargain Hunter,Paid Ads,2024-11-25,604.23,295.82,42.53,0.0,604.23,524.58,True,79.65
6356,2678,Medium Value,Social,2024-04-25,1352.54,246.66,49.44,0.0,1352.54,1029.61,False,322.93
6357,148,Medium Value,Email,2023-05-10,356.34,78.14,16.93,0.0,356.34,299.01,False,57.32
6358,894,High Value,Paid Ads,2024-11-26,246.22,16.37,25.16,0.0,246.22,144.48,False,101.74
6359,2579,Low Value,Email,2023-01-03,31.52,2.79,8.89,7.99,39.51,27.19,True,12.32
6360,2633,High Value,Organic,2024-07-16,507.66,24.88,5.0,0.0,507.66,276.04,False,231.62
6361,2802,Medium Value,Paid Ads,2024-03-15,156.68,19.9,34.67,0.0,156.68,133.23,False,23.45
6362,2442,Low Value,Organic,2024-07-25,159.18,11.64,9.38,0.0,159.18,104.97,True,54.21
6363,589,Medium Value,Paid Ads,2023-04-22,31.85,2.48,24.49,7.99,39.84,38.41,True,1.43
6364,1455,Low Value,Paid Ads,2024-02-11,737.61,152.13,47.5,0.0,737.61,530.8,False,206.81
6365,2934,High Value,Email,2024-02-21,877.84,63.04,23.32,0.0,877.84,533.16,False,344.68
6366,466,Low Value,Organic,2023-06-21,2531.62,497.44,84.26,0.0,2531.62,1526.9,True,1004.72
6367,1702,High Value,Social,2023-01-26,913.9,87.47,39.75,0.0,913.9,442.44,False,471.46
6368,1903,Bargain Hunter,Paid Ads,2023-10-29,303.88,167.94,5.0,0.0,303.88,283.7,True,20.18
6369,589,Medium Value,Paid Ads,2024-07-25,676.51,52.35,28.69,0.0,676.51,466.3,False,210.2
6370,2305,Medium Value,Affiliate,2023-11-06,208.47,48.53,6.75,0.0,208.47,138.45,True,70.02
6371,1811,Low Value,Organic,2024-01-13,385.43,45.93,5.0,0.0,385.43,150.86,False,234.57
6372,1219,Medium Value,Email,2023-07-04,1260.39,210.44,76.72,0.0,1260.39,936.96,True,323.42
6373,2900,Medium Value,Affiliate,2023-04-15,906.53,110.67,12.72,0.0,906.53,438.93,False,467.59
6374,1428,Low Value,Paid Ads,2024-05-02,88.2,15.79,8.5,0.0,88.2,45.32,False,42.89
6375,1713,Medium Value,Organic,2024-06-20,118.25,17.71,5.0,0.0,118.25,59.82,False,58.43
6376,1049,Medium Value,Paid Ads,2023-03-31,769.14,94.28,44.91,0.0,769.14,459.41,False,309.74
6377,312,Low Value,Paid Ads,2024-07-28,250.05,29.28,15.04,0.0,250.05,198.98,True,51.08
6378,1505,Medium Value,Organic,2024-02-25,166.3,23.47,11.95,0.0,166.3,157.31,True,8.98
6379,2830,Low Value,Organic,2023-01-25,124.56,22.83,5.0,0.0,124.56,65.92,False,58.64
6380,1411,Low Value,Paid Ads,2023-12-29,529.76,109.08,5.0,0.0,529.76,258.72,False,271.04
6381,432,Bargain Hunter,Email,2023-07-02,210.67,133.62,22.79,0.0,210.67,211.57,True,-0.9
6382,2229,Medium Value,Social,2024-03-18,1115.88,259.98,50.94,0.0,1115.88,737.47,False,378.41
6383,2975,High Value,Social,2024-11-22,207.56,5.92,13.49,0.0,207.56,110.44,False,97.11
6384,121,Medium Value,Social,2023-12-23,1238.61,254.67,5.56,0.0,1238.61,1016.24,True,222.38
6385,2999,Medium Value,Paid Ads,2023-12-25,660.42,78.81,7.57,0.0,660.42,359.44,True,300.97
6386,80,Low Value,Organic,2023-02-09,1673.34,256.41,80.17,0.0,1673.34,1066.42,True,606.91
6387,1756,Bargain Hunter,Paid Ads,2024-06-14,83.77,54.39,18.41,0.0,83.77,67.8,True,15.97
6388,1866,Medium Value,Organic,2023-03-02,81.26,18.24,5.0,0.0,81.26,34.77,False,46.49
6389,530,Medium Value,Social,2024-08-05,198.81,39.27,11.36,0.0,198.81,131.79,False,67.01
6390,417,High Value,Organic,2024-05-05,138.04,12.69,5.0,0.0,138.04,84.34,False,53.7
6391,272,Medium Value,Organic,2024-08-12,697.82,166.84,8.46,0.0,697.82,489.03,False,208.78
6392,2551,Low Value,Email,2024-10-27,395.87,97.9,21.47,0.0,395.87,300.37,True,95.5
6393,1479,Medium Value,Email,2023-04-05,440.48,53.3,18.12,0.0,440.48,297.02,False,143.47
6394,1517,Medium Value,Paid Ads,2024-03-03,508.62,40.83,5.0,0.0,508.62,247.58,True,261.04
6395,2841,Bargain Hunter,Email,2024-08-15,1327.46,484.36,17.21,0.0,1327.46,876.15,True,451.3
6396,2340,High Value,Paid Ads,2023-09-19,602.17,55.46,27.72,0.0,602.17,334.06,False,268.11
6397,121,Medium Value,Social,2024-08-31,1748.6,142.04,17.69,0.0,1748.6,1077.41,True,671.2
6398,2255,Medium Value,Email,2024-06-15,396.51,54.48,30.13,0.0,396.51,226.35,True,170.16
6399,563,High Value,Affiliate,2023-02-11,492.25,15.37,6.75,0.0,492.25,218.13,False,274.12
6400,549,Low Value,Social,2024-05-10,492.36,102.29,19.97,0.0,492.36,246.78,False,245.58
6401,793,Bargain Hunter,Social,2023-02-05,554.38,327.37,13.57,0.0,554.38,444.98,True,109.41
6402,1124,Low Value,Social,2024-08-24,1532.01,254.92,36.04,0.0,1532.01,1125.21,True,406.81
6403,796,Low Value,Paid Ads,2024-10-04,856.65,147.96,41.91,0.0,856.65,566.1,True,290.55
6404,2422,Low Value,Social,2023-09-16,310.15,31.5,21.23,0.0,310.15,212.41,True,97.74
6405,1573,High Value,Email,2024-07-23,713.74,49.84,37.8,0.0,713.74,375.48,False,338.26
6406,1213,Medium Value,Email,2023-04-16,1583.6,208.93,60.33,0.0,1583.6,996.72,False,586.89
6407,2710,Medium Value,Social,2024-09-01,141.13,18.34,8.15,0.0,141.13,62.07,False,79.06
6408,773,High Value,Affiliate,2023-05-18,769.01,69.08,18.6,0.0,769.01,440.96,False,328.04
6409,2984,High Value,Paid Ads,2024-07-14,749.9,8.98,22.8,0.0,749.9,407.88,False,342.02
6410,2862,Low Value,Paid Ads,2024-06-20,2473.51,163.38,21.2,0.0,2473.51,1488.68,False,984.83
6411,2467,Medium Value,Affiliate,2023-06-04,711.46,51.2,23.45,0.0,711.46,363.55,False,347.91
6412,345,Bargain Hunter,Email,2024-08-17,55.88,37.82,23.65,0.0,55.88,68.55,True,-12.67
6413,1941,High Value,Organic,2024-11-25,2137.54,154.71,37.92,0.0,2137.54,1547.34,False,590.2
6414,2356,Medium Value,Email,2024-09-05,174.14,31.62,13.92,0.0,174.14,132.65,True,41.48
6415,220,Low Value,Affiliate,2024-03-11,429.69,27.32,6.99,0.0,429.69,205.51,False,224.18
6416,1429,Medium Value,Organic,2023-10-28,1343.4,108.28,7.07,0.0,1343.4,913.09,True,430.31
6417,2923,High Value,Paid Ads,2023-05-03,924.17,58.93,40.31,0.0,924.17,519.27,True,404.9
6418,717,Medium Value,Paid Ads,2023-01-26,133.6,26.52,17.39,0.0,133.6,103.97,True,29.63
6419,2113,High Value,Social,2023-06-15,219.05,17.13,23.41,0.0,219.05,202.03,False,17.01
6420,1641,Bargain Hunter,Social,2024-01-05,555.9,424.77,38.82,0.0,555.9,520.56,True,35.34
6421,1818,High Value,Social,2024-09-03,16.28,0.63,11.08,7.99,24.27,18.14,True,6.13
6422,439,Low Value,Affiliate,2023-12-26,2237.96,258.07,5.58,0.0,2237.96,1593.27,True,644.69
6423,116,High Value,Email,2024-04-29,189.05,9.57,8.09,0.0,189.05,131.21,True,57.83
6424,983,Medium Value,Organic,2023-05-04,282.89,40.52,11.93,0.0,282.89,251.03,False,31.86
6425,2931,Low Value,Social,2024-10-01,1676.78,215.36,46.02,0.0,1676.78,1245.09,True,431.69
6426,209,Low Value,Paid Ads,2023-09-25,228.15,12.72,23.48,0.0,228.15,153.56,True,74.59
6427,503,High Value,Paid Ads,2024-01-15,445.14,33.18,8.42,0.0,445.14,201.9,False,243.24
6428,2898,Bargain Hunter,Organic,2024-08-28,475.07,310.86,5.0,0.0,475.07,483.69,True,-8.62
6429,699,High Value,Paid Ads,2024-08-18,1051.77,25.0,33.59,0.0,1051.77,723.21,False,328.55
6430,2010,Bargain Hunter,Organic,2023-06-29,560.77,210.24,17.83,0.0,560.77,412.93,True,147.83
6431,2500,Low Value,Paid Ads,2023-06-18,181.58,10.64,12.19,0.0,181.58,103.43,True,78.15
6432,780,Bargain Hunter,Affiliate,2023-06-18,562.49,349.34,30.21,0.0,562.49,633.44,True,-70.95
6433,1660,Medium Value,Affiliate,2023-04-21,1037.14,231.73,49.65,0.0,1037.14,720.8,True,316.34
6434,1898,Low Value,Organic,2023-02-02,1425.88,286.49,59.8,0.0,1425.88,1133.39,True,292.49
6435,2879,Low Value,Social,2023-09-05,330.54,38.01,8.06,0.0,330.54,228.44,True,102.1
6436,2928,Low Value,Email,2023-10-28,1490.37,94.44,7.59,0.0,1490.37,914.82,True,575.55
6437,2377,High Value,Paid Ads,2023-08-17,1512.61,135.39,9.8,0.0,1512.61,920.65,True,591.97
6438,1825,Bargain Hunter,Email,2023-08-17,1283.61,596.1,31.39,0.0,1283.61,1194.06,True,89.55
6439,2372,High Value,Email,2024-07-01,642.49,39.12,30.18,0.0,642.49,361.18,True,281.32
6440,32,High Value,Organic,2023-03-31,687.79,18.75,17.91,0.0,687.79,349.04,False,338.75
6441,1135,Low Value,Affiliate,2023-05-24,275.04,26.04,18.04,0.0,275.04,147.8,False,127.24
6442,1987,Bargain Hunter,Organic,2024-04-06,755.44,373.41,39.43,0.0,755.44,776.78,True,-21.34
6443,778,Bargain Hunter,Organic,2024-10-20,660.62,321.11,44.18,0.0,660.62,475.39,True,185.23
6444,2708,Medium Value,Affiliate,2023-07-30,285.99,69.24,5.0,0.0,285.99,275.97,False,10.02
6445,1320,Low Value,Affiliate,2024-01-26,236.8,41.84,5.0,0.0,236.8,123.44,False,113.36
6446,2789,Medium Value,Paid Ads,2023-09-11,3330.84,642.66,73.59,0.0,3330.84,2562.9,False,767.94
6447,1329,Medium Value,Paid Ads,2023-12-19,816.7,61.6,28.12,0.0,816.7,545.71,True,270.99
6448,1527,High Value,Organic,2023-11-07,703.75,28.29,5.0,0.0,703.75,395.72,False,308.03
6449,2816,Bargain Hunter,Email,2024-11-06,764.1,402.42,29.83,0.0,764.1,680.69,True,83.41
6450,2406,Low Value,Organic,2023-09-03,1860.71,405.69,16.3,0.0,1860.71,1353.16,True,507.55
6451,1162,High Value,Paid Ads,2024-07-02,632.52,61.37,35.71,0.0,632.52,391.09,False,241.44
6452,1707,Low Value,Organic,2024-08-14,1096.71,57.97,35.91,0.0,1096.71,540.29,False,556.43
6453,2236,Low Value,Social,2023-04-11,1760.72,207.25,12.45,0.0,1760.72,1118.67,True,642.05
6454,1843,Medium Value,Paid Ads,2023-03-01,513.06,54.86,31.82,0.0,513.06,313.54,False,199.52
6455,1826,Medium Value,Organic,2024-01-31,1521.52,236.4,14.88,0.0,1521.52,993.2,True,528.32
6456,2338,High Value,Email,2024-08-02,1556.04,139.82,5.62,0.0,1556.04,1001.44,False,554.6
6457,1584,Low Value,Email,2023-06-14,1559.02,148.34,97.76,0.0,1559.02,1064.24,True,494.78
6458,1429,Medium Value,Organic,2024-10-06,1358.42,91.98,57.48,0.0,1358.42,721.38,True,637.04
6459,2943,Bargain Hunter,Organic,2023-04-11,77.67,30.14,8.91,0.0,77.67,51.03,True,26.64
6460,988,High Value,Social,2023-01-26,1445.42,78.95,78.42,0.0,1445.42,896.62,True,548.8
6461,2948,Low Value,Paid Ads,2024-06-08,338.92,46.74,19.65,0.0,338.92,221.12,True,117.8
6462,2972,Medium Value,Organic,2023-04-12,291.68,49.72,12.43,0.0,291.68,201.95,True,89.73
6463,1174,High Value,Organic,2024-06-10,185.11,18.54,31.92,0.0,185.11,123.81,False,61.3
6464,3000,Low Value,Email,2023-11-25,1234.04,184.45,24.89,0.0,1234.04,891.73,False,342.31
6465,768,Medium Value,Email,2023-11-19,637.51,63.46,11.67,0.0,637.51,416.66,False,220.85
6466,2937,Low Value,Organic,2023-05-11,2201.74,494.79,45.99,0.0,2201.74,1396.76,True,804.98
6467,2420,Low Value,Paid Ads,2024-10-27,115.36,8.39,5.0,0.0,115.36,61.43,False,53.93
6468,2380,Low Value,Paid Ads,2023-02-21,189.43,29.6,9.73,0.0,189.43,98.99,False,90.44
6469,1944,Low Value,Paid Ads,2024-11-30,63.99,3.89,11.35,0.0,63.99,41.98,True,22.01
6470,1069,High Value,Social,2023-10-23,847.27,29.13,50.13,0.0,847.27,573.03,False,274.24
6471,2110,High Value,Email,2024-09-09,309.36,12.52,15.02,0.0,309.36,123.82,True,185.54
6472,2312,Medium Value,Email,2023-03-05,2007.03,330.1,23.28,0.0,2007.03,1505.6,True,501.43
6473,1218,Medium Value,Paid Ads,2023-08-31,476.14,47.94,12.26,0.0,476.14,163.84,False,312.3
6474,1371,Medium Value,Organic,2024-11-23,101.4,6.24,5.0,0.0,101.4,56.99,False,44.41
6475,509,Low Value,Affiliate,2023-07-26,204.57,26.36,8.57,0.0,204.57,105.31,True,99.26
6476,2095,Low Value,Social,2024-08-07,713.06,104.6,11.46,0.0,713.06,425.03,False,288.04
6477,392,High Value,Affiliate,2023-11-10,301.11,20.42,48.66,0.0,301.11,196.1,True,105.01
6478,2538,Low Value,Email,2024-09-09,132.33,9.75,5.02,0.0,132.33,82.96,True,49.37
6479,2139,Bargain Hunter,Paid Ads,2023-07-14,200.39,145.08,11.63,0.0,200.39,168.01,True,32.38
6480,1403,Medium Value,Organic,2024-03-02,253.48,63.36,8.41,0.0,253.48,150.46,False,103.02
6481,701,Medium Value,Paid Ads,2023-08-05,115.35,7.5,5.0,0.0,115.35,78.46,True,36.89
6482,396,High Value,Email,2023-07-15,2543.93,260.41,15.82,0.0,2543.93,1617.42,False,926.5
6483,2197,Medium Value,Paid Ads,2024-09-07,2259.0,454.99,54.06,0.0,2259.0,1557.43,False,701.57
6484,2628,Medium Value,Paid Ads,2024-03-02,1743.32,380.96,27.23,0.0,1743.32,1357.87,False,385.45
6485,1303,Low Value,Social,2023-04-01,554.72,72.09,34.93,0.0,554.72,378.43,True,176.29
6486,2036,Low Value,Social,2023-05-24,155.52,31.46,5.0,0.0,155.52,85.32,False,70.2
6487,2524,Medium Value,Organic,2024-09-02,558.78,51.6,6.45,0.0,558.78,186.6,True,372.18
6488,1088,Bargain Hunter,Email,2024-06-11,303.69,224.6,23.43,0.0,303.69,267.13,True,36.56
6489,822,Low Value,Organic,2023-07-02,85.72,21.02,12.6,0.0,85.72,70.32,False,15.4
6490,609,Medium Value,Organic,2024-01-13,166.38,24.46,5.0,0.0,166.38,87.21,False,79.17
6491,1576,High Value,Email,2023-08-19,2116.02,7.51,28.2,0.0,2116.02,1056.93,True,1059.08
6492,2127,Medium Value,Email,2024-02-13,905.99,56.88,5.0,0.0,905.99,565.38,True,340.61
6493,381,Medium Value,Email,2023-12-29,930.71,56.67,40.39,0.0,930.71,430.6,True,500.1
6494,2,Medium Value,Organic,2023-04-04,384.03,40.38,30.43,0.0,384.03,309.85,True,74.17
6495,777,High Value,Email,2023-01-04,262.5,23.67,19.63,0.0,262.5,107.92,False,154.58
6496,2244,Low Value,Paid Ads,2023-10-10,471.05,78.39,5.33,0.0,471.05,247.91,True,223.14
6497,2308,Low Value,Social,2024-06-22,513.22,82.78,22.1,0.0,513.22,297.8,False,215.42
6498,2895,High Value,Paid Ads,2023-08-08,298.68,2.72,11.44,0.0,298.68,158.8,False,139.88
6499,207,Medium Value,Paid Ads,2023-06-29,177.02,43.9,5.0,0.0,177.02,102.0,True,75.02
6500,720,Low Value,Paid Ads,2023-07-16,2461.71,530.24,43.9,0.0,2461.71,1809.44,False,652.27
6501,1795,Low Value,Organic,2023-02-01,161.15,37.47,7.49,0.0,161.15,130.61,True,30.54
6502,555,Low Value,Paid Ads,2024-01-20,247.7,50.3,11.54,0.0,247.7,149.39,True,98.31
6503,38,High Value,Paid Ads,2024-04-27,173.58,9.99,6.18,0.0,173.58,81.01,True,92.57
6504,923,Low Value,Email,2023-10-21,4044.16,333.58,66.79,0.0,4044.16,2418.69,True,1625.47
6505,2236,Low Value,Social,2024-09-28,1131.77,109.8,56.1,0.0,1131.77,558.5,False,573.27
6506,1153,Medium Value,Organic,2023-07-27,115.83,15.04,15.37,0.0,115.83,89.35,True,26.47
6507,1148,Low Value,Paid Ads,2024-08-25,1427.98,252.51,64.75,0.0,1427.98,924.1,False,503.88
6508,198,Low Value,Social,2023-08-30,466.18,84.54,13.12,0.0,466.18,237.61,False,228.57
6509,1995,Medium Value,Organic,2024-10-22,339.34,78.2,21.0,0.0,339.34,295.64,True,43.69
6510,41,Bargain Hunter,Social,2024-06-10,68.48,26.93,7.9,0.0,68.48,63.51,True,4.96
6511,129,High Value,Social,2023-06-09,906.16,47.31,26.99,0.0,906.16,594.77,True,311.39
6512,2662,High Value,Organic,2024-02-04,398.39,38.4,22.7,0.0,398.39,311.96,False,86.42
6513,1970,Low Value,Organic,2023-12-13,65.03,10.16,5.32,0.0,65.03,37.15,True,27.88
6514,893,Medium Value,Organic,2023-06-19,648.36,121.57,22.74,0.0,648.36,372.28,False,276.07
6515,2450,High Value,Email,2024-07-07,2854.38,160.56,63.78,0.0,2854.38,1888.44,True,965.94
6516,740,Low Value,Affiliate,2024-06-04,212.26,37.04,13.84,0.0,212.26,142.95,False,69.31
6517,1025,High Value,Organic,2023-06-19,942.84,16.56,30.5,0.0,942.84,474.22,False,468.62
6518,737,Low Value,Organic,2024-04-25,113.01,14.01,8.22,0.0,113.01,67.41,False,45.6
6519,324,Medium Value,Organic,2023-06-12,1319.18,133.24,15.82,0.0,1319.18,1058.27,True,260.91
6520,1247,Low Value,Paid Ads,2024-03-24,206.06,49.12,18.64,0.0,206.06,147.04,False,59.02
6521,35,Low Value,Affiliate,2023-08-26,227.29,44.48,22.34,0.0,227.29,136.1,True,91.19
6522,400,Low Value,Social,2024-06-03,875.36,117.5,9.24,0.0,875.36,424.93,True,450.43
6523,1870,Low Value,Paid Ads,2023-12-28,76.04,8.48,14.58,0.0,76.04,42.4,False,33.64
6524,2372,High Value,Email,2023-09-14,600.11,9.39,15.62,0.0,600.11,316.46,False,283.66
6525,700,Low Value,Paid Ads,2024-05-10,2208.87,506.99,37.28,0.0,2208.87,1432.43,True,776.45
6526,1602,High Value,Social,2024-07-31,144.28,6.1,7.11,0.0,144.28,70.77,False,73.51
6527,1103,Low Value,Paid Ads,2023-04-11,191.74,29.18,5.0,0.0,191.74,102.0,True,89.74
6528,2631,Medium Value,Paid Ads,2023-08-19,537.38,78.63,5.0,0.0,537.38,371.72,False,165.66
6529,2097,High Value,Email,2023-01-20,1378.69,116.84,39.68,0.0,1378.69,915.29,False,463.4
6530,696,Medium Value,Paid Ads,2024-10-06,1094.38,181.62,33.21,0.0,1094.38,733.86,False,360.52
6531,1632,Medium Value,Organic,2023-01-23,709.29,173.43,35.81,0.0,709.29,515.21,False,194.08
6532,2478,Medium Value,Social,2023-09-25,310.56,56.58,7.39,0.0,310.56,157.05,False,153.51
6533,2103,Low Value,Email,2024-03-19,348.33,47.86,23.61,0.0,348.33,175.69,False,172.64
6534,2039,High Value,Paid Ads,2024-07-01,775.6,26.45,14.2,0.0,775.6,576.11,False,199.49
6535,158,Bargain Hunter,Email,2024-01-12,546.19,211.54,37.44,0.0,546.19,383.14,True,163.05
6536,1565,Medium Value,Paid Ads,2023-10-23,222.01,52.09,10.97,0.0,222.01,136.71,True,85.3
6537,1700,Low Value,Affiliate,2024-07-24,378.74,42.54,20.95,0.0,378.74,258.64,True,120.1
6538,896,High Value,Email,2024-05-16,100.51,10.98,15.69,0.0,100.51,80.61,False,19.9
6539,1070,High Value,Paid Ads,2023-11-25,1127.54,13.34,68.29,0.0,1127.54,684.97,True,442.57
6540,2098,High Value,Paid Ads,2024-01-25,81.36,4.93,6.19,0.0,81.36,36.97,True,44.39
6541,1542,Medium Value,Email,2023-10-22,718.87,173.73,43.82,0.0,718.87,458.69,False,260.18
6542,1439,Bargain Hunter,Email,2024-09-25,143.25,67.04,14.19,0.0,143.25,144.51,True,-1.27
6543,1736,Low Value,Affiliate,2024-09-18,164.6,34.4,5.0,0.0,164.6,64.54,True,100.06
6544,1813,High Value,Email,2023-03-09,787.22,52.53,23.71,0.0,787.22,417.16,True,370.06
6545,2765,Bargain Hunter,Paid Ads,2024-06-15,618.12,415.62,42.53,0.0,618.12,411.86,True,206.26
6546,1365,Medium Value,Email,2024-04-21,125.25,15.3,34.26,0.0,125.25,101.61,False,23.64
6547,1314,Bargain Hunter,Organic,2023-07-08,381.17,251.48,33.38,0.0,381.17,376.96,True,4.22
